inn;year;ROA_par;Z_A_par
2464122362;2023;0,00369387778678039;0,2785498932020448
2464122362;2024;0,0029579705516424304;0,2783817448111601
2464122362;2025;0,0030868042081432087;0,2783817448111601
2464129304;2018;0,0007;0,24498181524286752
2464129304;2019;-0,002;0,12197229732853106
2464129304;2020;-0,0015487130526426031;0,13462106045600059
2464129304;2021;0,0014497477531986297;0,11794475912330346
2464129304;2022;0,0004019905151703262;0,11603535631920736
2464129304;2023;0,0015938777867803896;0,11633598930860845
2464129304;2024;0,0008579705516424301;0,11616784091772375
2464129304;2025;0,0009868042081432084;0,11616784091772375
2464130941;2017;-0,0012;0,16813217444188228
2464130941;2018;0,3838;0,21075162220620045
2464130941;2019;-0,0887;0,24216923796166434
2464130941;2020;-0,0882487130526426;0,2548180010891339
2464130941;2021;-0,08525025224680137;0,23814169975643676
2464130941;2022;-0,08629800948482967;0,23623229695234066
2464130941;2023;-0,08510612221321961;0,23653292994174174
2464130941;2024;-0,08584202944835757;0,23636478155085705
2464130941;2025;-0,0857131957918568;0,23636478155085705
2464131014;2017;-0,006;0,9777608598298253
2464131014;2019;-0,001;0,3353725191013539
2464131014;2020;-0,0005487130526426031;0,34802128222882345
2464131014;2021;0,0024497477531986297;0,3313449808961263
2464131014;2022;0,0014019905151703262;0,32943557809203017
2464131014;2023;0,0025938777867803896;0,32973621108143125
2464131014;2024;0,00185797055164243;0,32956806269054656
2464131014;2025;0,0019868042081432084;0,32956806269054656
2464132748;2018;0,0008;0,9717282614298232
2464132748;2019;0,0052;0,6998920420658468
2464132748;2020;0,005651286947357397;0,7125408051933163
2464132748;2021;0,00864974775319863;0,6958645038606192
2464132748;2022;0,007601990515170326;0,693955101056523
2464132748;2023;0,00879387778678039;0,6942557340459241
2464132748;2024;0,00805797055164243;0,6940875856550395
2464132748;2025;0,00818680420814321;0,6940875856550395
2464132890;2018;0,0007;0,9790159123217316
2464132890;2019;0,001;0,8952579280293227
2464132890;2020;0,001451286947357397;0,9079066911567922
2464132890;2021;0,00444974775319863;0,8912303898240951
2464132890;2022;0,0034019905151703262;0,889320987019999
2464132890;2023;0,00459387778678039;0,8896216200094
2464132890;2024;0,00385797055164243;0,8894534716185154
2464132890;2025;0,0039868042081432084;0,8894534716185154
2464133364;2019;0,0414;0,353426515072494
2464133364;2020;0,041851286947357395;0,36607527819996355
2464133364;2021;0,04484974775319863;0,3493989768672664
2464133364;2022;0,04380199051517033;0,34748957406317027
2464133364;2023;0,04499387778678039;0,34779020705257135
2464133364;2024;0,044257970551642434;0,34762205866168666
2464133364;2025;0,04438680420814321;0,34762205866168666
2464133710;2018;0,002;0,7578989859451261
2464133710;2019;0,0257;0,5540084768689693
2464133710;2020;0,026151286947357397;0,5666572399964388
2464133710;2021;0,02914974775319863;0,5499809386637416
2464133710;2022;0,028101990515170323;0,5480715358596455
2464133710;2023;0,029293877786780387;0,5483721688490466
2464133710;2024;0,028557970551642428;0,548204020458162
2464133710;2025;0,028686804208143207;0,548204020458162
2464225978;2012;0,0075;0,5638148762568981
2464225978;2013;-0,0484;0,407412771560237
2464225978;2014;-0,0036;0,3737865405124559
2464225978;2015;-0,001;0,3500528507021593
2464225978;2016;-0,0085;0,10380534174722161
2464225978;2017;0,0101;0,16072796558565283
2464225978;2018;0,0321;0,05713468175053009
2464225978;2019;0,0217;0,09882666270120193
2464225978;2020;0,022151286947357397;0,11147542582867147
2464225978;2021;0,02514974775319863;0,09479912449597434
2464225978;2022;0,024101990515170327;0,09288972169187824
2464225978;2023;0,02529387778678039;0,09319035468127933
2464225978;2024;0,02455797055164243;0,09302220629039464
2464225978;2025;0,02468680420814321;0,09302220629039464
2464228175;2012;0,0911;0,13395480960164877
2464228175;2013;0,0363;0,02966585411415248
2464228175;2014;0,0003;0,00842094599514371
2464228175;2015;0,0045;0,007725812538252484
2464228175;2016;-0,0076;0,2609783282096497
2464228175;2017;0,0063;0,04443042557388848
2464228175;2019;-0,001;0,010657450116835622
2464228175;2020;-0,0005487130526426031;0,023306213244305166
2464228175;2021;0,0024497477531986297;0,006629911911608041
2464228175;2022;0,0014019905151703262;0,0047205091075119415
2464228175;2023;0,0025938777867803896;0,0050211420969130255
2464228175;2024;0,00185797055164243;0,004852993706028333
2464228175;2025;0,0019868042081432084;0,004852993706028333
2464237677;2012;0,023;0,201295988652813
2464237677;2013;0,0186;0,000319491191702145
2464237677;2014;0,1092;0,07266452990286279
2464237677;2015;0,0381;0,08188154230669648
2464237677;2016;0,0161;0,07785974414044262
2464237677;2017;0,0041;0,10137016820764175
2464237677;2019;0,0002;0,02431992860204447
2464237677;2020;0,0006512869473573969;0,03696869172951402
2464237677;2021;0,00364974775319863;0,020292390396816892
2464237677;2022;0,0026019905151703263;0,018382987592720793
2464237677;2023;0,0037938777867803897;0,018683620582121876
2464237677;2024;0,0030579705516424302;0,018515472191237184
2464237677;2025;0,0031868042081432085;0,018515472191237184
2464239201;2014;0,0205;0,048577788770714815
2464239201;2015;0,0543;0,019427978019125092
2464239201;2016;0,0017;0,020893448754942822
2464239201;2017;0,0002;0,0017528483786152498
2464239201;2018;0,0038;0,008197565871089258
2464239201;2019;0,0186;0,010043374714616892
2464239201;2020;0,019051286947357395;0,022692137842086436
2464239201;2021;0,022049747753198626;0,006015836509389312
2464239201;2022;0,02100199051517032;0,004106433705293212
2464239201;2023;0,022193877786780385;0,004407066694694296
2464239201;2024;0,021457970551642426;0,004238918303809604
2464239201;2025;0,021586804208143205;0,004238918303809604
2464260852;2014;-0,0165;0,09367329163037454
2464260852;2015;-0,0046;0,03735725224239773
2464260852;2016;-0,0051;0,6369048517316834
2464260852;2017;-0,0001;0,4065633592107391
2464260852;2018;-0,0005;0,042799867060873444
2464260852;2019;-0,068;0,5295726562045353
2464260852;2020;-0,06754871305264261;0,5422214193320049
2464260852;2021;-0,06455025224680137;0,5255451179993077
2464260852;2022;-0,06559800948482968;0,5236357151952116
2464260852;2023;-0,06440612221321962;0,5239363481846127
2464260852;2024;-0,06514202944835758;0,523768199793728
2464260852;2025;-0,0650131957918568;0,523768199793728
2465004805;2012;0,0005;0,03380425136873716
2465004805;2013;0,0035;0,3626722170525807
2465004805;2014;0,0161;0,26585756134553856
2465004805;2015;0,0036;0,04167045739414336
2465004805;2016;0,0001;0,11653401299707863
2465004805;2017;-0,0178;0,15368207217571156
2465004805;2018;-0,0381;0,10835602046270582
2465004805;2019;-0,0117;0,06046360902103355
2465004805;2020;-0,011248713052642603;0,0731123721485031
2465004805;2021;-0,00825025224680137;0,05643607081580597
2465004805;2022;-0,009298009484829674;0,05452666801170987
2465004805;2023;-0,00810612221321961;0,054827301001110954
2465004805;2024;-0,008842029448357571;0,05465915261022626
2465004805;2025;-0,008713195791856792;0,05465915261022626
2465012193;2012;0,1109;0,0549747433519268
2465012193;2013;0,0143;0,1609832341061687
2465012193;2014;0,0086;0,12795755319174706
2465012193;2015;-0,0154;0,1609396349576663
2465012193;2016;0,0088;0,005291920932173114
2465012193;2017;0,0009;0,02639281262066677
2465012193;2018;-0,0005;0,001638723653354739
2465012193;2019;0,0036;0,11197261929881658
2465012193;2020;0,004051286947357397;0,12462138242628612
2465012193;2021;0,00704974775319863;0,107945081093589
2465012193;2022;0,006001990515170326;0,1060356782894929
2465012193;2023;0,0071938777867803895;0,10633631127889398
2465012193;2024;0,00645797055164243;0,10616816288800929
2465012193;2025;0,006586804208143208;0,10616816288800929
2465050449;2012;0,0243;0,47898312018063766
2465050449;2013;0,0209;0,49335928233136084
2465050449;2014;0,0229;0,4913170805981562
2465050449;2015;0,0436;0,5146334479683751
2465050449;2016;0,0253;0,4841722837462771
2465050449;2017;0,021;0,3760733577791181
2465050449;2018;0,0218;0,25241513590989184
2465050449;2019;0,0219;0,13245707704375906
2465050449;2020;0,022351286947357395;0,1451058401712286
2465050449;2021;0,025349747753198627;0,12842953883853148
2465050449;2022;0,024301990515170326;0,12652013603443538
2465050449;2023;0,02549387778678039;0,12682076902383646
2465050449;2024;0,02475797055164243;0,12665262063295177
2465050449;2025;0,02488680420814321;0,12665262063295177
2465089767;2015;0,0575;0,651396868225985
2465089767;2016;0,0353;0,29003469314511304
2465089767;2017;-0,0204;0,4890335132130533
2465089767;2018;-0,0037;0,3800813008130081
2465089767;2019;0,0958;0,4818293809670465
2465089767;2020;0,09625128694735739;0,49447814409451607
2465089767;2021;0,09924974775319863;0,4778018427618189
2465089767;2022;0,09820199051517033;0,4758924399577228
2465089767;2023;0,09939387778678038;0,4761930729471239
2465089767;2024;0,09865797055164242;0,4760249245562392
2465089767;2025;0,0987868042081432;0,4760249245562392
2465104239;2013;0,0008;0,3596299813870351
2465104239;2014;0,0;0,41518400452257753
2465104239;2018;-0,0001;0,07951044380882864
2465104239;2019;0,0002;0,10356603569221359
2465104239;2020;0,0006512869473573969;0,11621479881968313
2465104239;2021;0,00364974775319863;0,09953849748698601
2465104239;2022;0,0026019905151703263;0,09762909468288991
2465104239;2023;0,0037938777867803897;0,097929727672291
2465104239;2024;0,0030579705516424302;0,0977615792814063
2465104239;2025;0,0031868042081432085;0,0977615792814063
2465112448;2014;0,0;0,3595795189471472
2465112448;2017;0,0008;0,2349458476519369
2465112448;2018;0,0098;0,1440502251632925
2465112448;2019;-0,0123;0,374182365371531
2465112448;2020;-0,011848713052642602;0,38683112849900053
2465112448;2021;-0,00885025224680137;0,37015482716630344
2465112448;2022;-0,009898009484829674;0,3682454243622073
2465112448;2023;-0,00870612221321961;0,3685460573516084
2465112448;2024;-0,009442029448357571;0,3683779089607237
2465112448;2025;-0,009313195791856792;0,3683779089607237
2465121918;2015;0,0287;0,3163804719621325
2465121918;2016;0,0064;0,1846892621595234
2465121918;2017;0,0022;0,06916588744919185
2465121918;2018;0,0007;0,03299983184799058
2465121918;2019;0,0002;0,002866167049634219
2465121918;2020;0,0006512869473573969;0,015514930177103762
2465121918;2021;0,00364974775319863;-0,0011613711555933624
2465121918;2022;0,0026019905151703263;-0,003070773959689462
2465121918;2023;0,0037938777867803897;-0,0027701409702883782
2465121918;2024;0,0030579705516424302;-0,002938289361173071
2465121918;2025;0,0031868042081432085;-0,002938289361173071
2465128818;2015;-0,0004;0,8399118793199266
2465128818;2016;-0,0071;0,3905163048371317
2465128818;2017;0,0004;0,16737946153748057
2465128818;2018;0,0012;0,13000967803259422
2465128818;2019;-0,052;0,883316200903636
2465128818;2020;-0,0515487130526426;0,8959649640311056
2465128818;2021;-0,048550252246801366;0,8792886626984084
2465128818;2022;-0,04959800948482967;0,8773792598943123
2465128818;2023;-0,048406122213219605;0,8776798928837134
2465128818;2024;-0,04914202944835756;0,8775117444928286
2465128818;2025;-0,049013195791856784;0,8775117444928286
2465134000;2019;0,0022;0,11069461536217108
2465134000;2020;0,002651286947357397;0,12334337848964062
2465134000;2021;0,00564974775319863;0,1066670771569435
2465134000;2022;0,004601990515170327;0,1047576743528474
2465134000;2023;0,00579387778678039;0,10505830734224848
2465134000;2024;0,005057970551642431;0,10489015895136379
2465134000;2025;0,005186804208143209;0,10489015895136379
2465134064;2019;0,0059;0,022357198242439907
2465134064;2020;0,006351286947357397;0,03500596136990945
2465134064;2021;0,00934974775319863;0,018329660037212328
2465134064;2022;0,008301990515170327;0,01642025723311623
2465134064;2023;0,00949387778678039;0,016720890222517312
2465134064;2024;0,00875797055164243;0,01655274183163262
2465134064;2025;0,00888680420814321;0,01655274183163262
2465138407;2017;-0,0002;0,24951446843435368
2465138407;2018;-0,0003;0,13522749317296645
2465138407;2019;-0,0001;0,6535290883791156
2465138407;2020;0,00035128694735739693;0,6661778515065852
2465138407;2021;0,00334974775319863;0,649501550173888
2465138407;2022;0,0023019905151703264;0,6475921473697919
2465138407;2023;0,00349387778678039;0,647892780359193
2465138407;2024;0,0027579705516424303;0,6477246319683083
2465138407;2025;0,0028868042081432086;0,6477246319683083
2465139190;2016;0,0095;0,09805444557781749
2465139190;2017;0,005;0,47678174102534693
2465139190;2018;0,0035;0,35773077994120067
2465139190;2019;0,0009;0,265888357581307
2465139190;2020;0,001351286947357397;0,27853712070877656
2465139190;2021;0,0043497477531986295;0,2618608193760794
2465139190;2022;0,003301990515170326;0,2599514165719833
2465139190;2023;0,004493877786780389;0,26025204956138437
2465139190;2024;0,00375797055164243;0,2600839011704997
2465139190;2025;0,003886804208143208;0,2600839011704997
2465159936;2017;-0,0012;0,009342301005727301
2465159936;2018;0,0002;0,009046330740615489
2465159936;2019;0,0004;0,0055740508465805345
2465159936;2020;0,0008512869473573969;0,018222813974050078
2465159936;2021;0,00384974775319863;0,0015465126413529533
2465159936;2022;0,0028019905151703264;-0,0003628901627431465
2465159936;2023;0,00399387778678039;-6,225717334206252e-05
2465159936;2024;0,0032579705516424303;-0,0002304055642267551
2465159936;2025;0,0033868042081432086;-0,0002304055642267551
2465249869;2013;0,0003;0,0031556281556281555
2465249869;2014;-0,001;0,01768288521905282
2465249869;2017;0,0158;0,10821539448494674
2465249869;2018;0,0142;0,2190678277116071
2465249869;2019;0,0052;0,13525598959505528
2465249869;2020;0,005651286947357397;0,14790475272252482
2465249869;2021;0,00864974775319863;0,1312284513898277
2465249869;2022;0,007601990515170326;0,1293190485857316
2465249869;2023;0,00879387778678039;0,12961968157513268
2465249869;2024;0,00805797055164243;0,12945153318424799
2465249869;2025;0,00818680420814321;0,12945153318424799
2465276735;2019;0,0002;0,09367215593529189
2465276735;2020;0,0006512869473573969;0,10632091906276143
2465276735;2021;0,00364974775319863;0,08964461773006431
2465276735;2022;0,0026019905151703263;0,08773521492596821
2465276735;2023;0,0037938777867803897;0,0880358479153693
2465276735;2024;0,0030579705516424302;0,0878676995244846
2465276735;2025;0,0031868042081432085;0,0878676995244846
2465285497;2013;-0,0071;0,7369964303926568
2465285497;2014;0,0638;0,44579907760176457
2465285497;2015;0,0258;0,687797947141664
2465285497;2016;0,0376;0,5137766705141538
2465285497;2017;0,0294;0,5704214928806736
2465285497;2018;0,0181;0,26621910025504897
2465285497;2019;0,0191;0,3119462114813471
2465285497;2020;0,019551286947357395;0,32459497460881664
2465285497;2021;0,022549747753198627;0,30791867327611955
2465285497;2022;0,02150199051517032;0,3060092704720234
2465285497;2023;0,022693877786780385;0,3063099034614245
2465285497;2024;0,021957970551642426;0,3061417550705398
2465285497;2025;0,022086804208143206;0,3061417550705398
2465296107;2014;0,0066;0,9183159409859661
2465296107;2016;0,0005;0,9184952978056427
2465296107;2017;-0,0062;0,581901489117984
2465296107;2018;0,0098;0,9948832971192262
2465296107;2019;0,001;0,02210618669292663
2465296107;2020;0,001451286947357397;0,034754949820396175
2465296107;2021;0,00444974775319863;0,01807864848769905
2465296107;2022;0,0034019905151703262;0,01616924568360295
2465296107;2023;0,00459387778678039;0,016469878673004035
2465296107;2024;0,00385797055164243;0,016301730282119342
2465296107;2025;0,0039868042081432084;0,016301730282119342
2466000401;2012;0,0573;0,026113377318610118
2466000401;2013;0,0435;0,03766724889348641
2466000401;2014;0,0509;0,025457377775885515
2466000401;2015;0,0051;0,609190407537515
2466000401;2016;0,0417;0,6163587327617486
2466000401;2017;0,0044;0,4268304712296201
2466000401;2018;0,0332;0,286090784943906
2466000401;2019;-0,1959;0,20368097904740548
2466000401;2020;-0,19544871305264258;0,21632974217487502
2466000401;2021;-0,19245025224680135;0,1996534408421779
2466000401;2022;-0,19349800948482965;0,1977440380380818
2466000401;2023;-0,19230612221321958;0,19804467102748288
2466000401;2024;-0,19304202944835755;0,1978765226365982
2466000401;2025;-0,19291319579185678;0,1978765226365982
2466071160;2013;0,1754;0,06275573592711962
2466071160;2014;0,0611;0,05095826139897862
2466071160;2015;0,1784;0,4546221424743085
2466071160;2016;-0,003;0,01306387848997068
2466071160;2017;0,0222;0,012440633665891054
2466071160;2018;0,0095;0,013952940904056407
2466071160;2019;0,12;0,2758090817272698
2466071160;2020;0,12045128694735739;0,28845784485473935
2466071160;2021;0,12344974775319863;0,2717815435220422
2466071160;2022;0,12240199051517033;0,2698721407179461
2466071160;2023;0,12359387778678038;0,27017277370734716
2466071160;2024;0,12285797055164242;0,27000462531646247
2466071160;2025;0,1229868042081432;0,27000462531646247
2466082757;2012;0,0014;0,6322572169446886
2466082757;2013;0,0021;0,22739178981937602
2466082757;2014;0,0023;0,18783911085518132
2466082757;2015;0,0001;0,2952898869401982
2466082757;2016;-0,0012;0,06034306407315682
2466082757;2018;0,0005;0,04183934898154744
2466082757;2019;-0,0092;0,06514097110962445
2466082757;2020;-0,008748713052642604;0,077789734237094
2466082757;2021;-0,005750252246801371;0,06111343290439687
2466082757;2022;-0,0067980094848296745;0,05920403010030077
2466082757;2023;-0,005606122213219611;0,059504663089701856
2466082757;2024;-0,006342029448357571;0,059336514698817164
2466082757;2025;-0,006213195791856792;0,059336514698817164
2466100389;2013;0,001;0,16438226834537148
2466100389;2014;0,0002;0,2711714060433411
2466100389;2015;0,0002;0,20956039670845458
2466100389;2018;0,0005;0,1439476540057453
2466100389;2019;0,0001;0,13988864075127355
2466100389;2020;0,000551286947357397;0,1525374038787431
2466100389;2021;0,00354974775319863;0,13586110254604597
2466100389;2022;0,0025019905151703265;0,13395169974194987
2466100389;2023;0,00369387778678039;0,13425233273135095
2466100389;2024;0,0029579705516424304;0,13408418434046626
2466100389;2025;0,0030868042081432087;0,13408418434046626
2466108959;2012;0,0058;0,04111807199246994
2466108959;2013;0,0118;0,052394434803787256
2466108959;2014;0,0053;0,045893389196015065
2466108959;2015;0,002;0,018335672465576935
2466108959;2016;0,0005;0,8586576758769319
2466108959;2017;0,0028;0,7533269087286082
2466108959;2018;0,025;0,7254686641455768
2466108959;2019;0,0129;0,7409976076919561
2466108959;2020;0,013351286947357398;0,7536463708194256
2466108959;2021;0,01634974775319863;0,7369700694867285
2466108959;2022;0,015301990515170326;0,7350606666826324
2466108959;2023;0,016493877786780388;0,7353612996720335
2466108959;2024;0,01575797055164243;0,7351931512811487
2466108959;2025;0,01588680420814321;0,7351931512811487
2466122880;2012;0,0217;0,2188090942438557
2466122880;2013;0,0164;0,26483370851789995
2466122880;2014;0,0044;0,3749540147486232
2466122880;2015;0,0151;0,2695492003230838
2466122880;2016;0,0009;0,1770777907297424
2466122880;2017;0,0017;0,2032423654488283
2466122880;2018;0,0045;0,12770444915917212
2466122880;2019;0,0052;0,12749105430678292
2466122880;2020;0,005651286947357397;0,14013981743425247
2466122880;2021;0,00864974775319863;0,12346351610155534
2466122880;2022;0,007601990515170326;0,12155411329745924
2466122880;2023;0,00879387778678039;0,12185474628686033
2466122880;2024;0,00805797055164243;0,12168659789597563
2466122880;2025;0,00818680420814321;0,12168659789597563
2466123241;2012;0,083;0,007685668797340931
2466123241;2013;0,0782;0,30737342494093284
2466123241;2014;0,0702;0,3333815201534113
2466123241;2015;0,0496;0,29297290522977
2466123241;2016;0,0167;0,13215406933830867
2466123241;2017;0,0131;0,13024481311871616
2466123241;2018;0,0138;0,1890961609744555
2466123241;2019;0,0047;0,1496296669331989
2466123241;2020;0,005151286947357397;0,16227843006066844
2466123241;2021;0,00814974775319863;0,14560212872797132
2466123241;2022;0,007101990515170327;0,14369272592387522
2466123241;2023;0,00829387778678039;0,1439933589132763
2466123241;2024;0,007557970551642431;0,1438252105223916
2466123241;2025;0,0076868042081432095;0,1438252105223916
2466160444;2018;0,0032;0,10669128946162348
2466160444;2019;0,0074;0,2737085582112567
2466160444;2020;0,007851286947357396;0,28635732133872627
2466160444;2021;0,010849747753198628;0,2696810200060291
2466160444;2022;0,009801990515170325;0,267771617201933
2466160444;2023;0,010993877786780388;0,26807225019133407
2466160444;2024;0,010257970551642428;0,2679041018004494
2466160444;2025;0,010386804208143207;0,2679041018004494
2466210014;2016;-0,0899;0,5420632483880872
2466210014;2017;0,6035;0,18359418774046543
2466210014;2018;-0,1182;0,032132285896568816
2466210014;2019;-0,0022;0,027423948732149216
2466210014;2020;-0,0017487130526426032;0,04007271185961876
2466210014;2021;0,0012497477531986296;0,023396410526921638
2466210014;2022;0,00020199051517032609;0,021487007722825538
2466210014;2023;0,0013938777867803895;0,021787640712226622
2466210014;2024;0,00065797055164243;0,02161949232134193
2466210014;2025;0,0007868042081432083;0,02161949232134193
2466240474;2017;0,0052;0,9033746820054481
2466240474;2018;0,0292;0,1621658930512657
2466240474;2019;0,0065;0,4144905660377359
2466240474;2020;0,006951286947357397;0,4271393291652054
2466240474;2021;0,00994974775319863;0,4104630278325083
2466240474;2022;0,008901990515170327;0,4085536250284122
2466240474;2023;0,01009387778678039;0,4088542580178133
2466240474;2024;0,00935797055164243;0,4086861096269286
2466240474;2025;0,009486804208143209;0,4086861096269286
2466274459;2014;0,0424;0,13256738842244808
2466274459;2015;0,0067;0,17396335583413694
2466274459;2016;0,0005;0,18916137508211078
2466274459;2017;0,0003;0,02628208286122469
2466274459;2018;0,0003;0,2720439757684541
2466274459;2019;0,3282;0,22085364247134764
2466274459;2020;0,3286512869473574;0,2335024055988172
2466274459;2021;0,3316497477531986;0,21682610426612006
2466274459;2022;0,3306019905151703;0,21491670146202396
2466274459;2023;0,3317938777867804;0,21521733445142505
2466274459;2024;0,33105797055164243;0,21504918606054035
2466274459;2025;0,3311868042081432;0,21504918606054035
2503025397;2015;1,7823;0,04050632911392405
2503025397;2016;0,3649;0,08234597156398105
2503025397;2018;0,0117;0,9223524615887333
2503025397;2019;0,2249;0,12974480469251343
2503025397;2020;0,2253512869473574;0,14239356781998297
2503025397;2021;0,22834974775319863;0,12571726648728584
2503025397;2022;0,22730199051517033;0,12380786368318974
2503025397;2023;0,2284938777867804;0,12410849667259083
2503025397;2024;0,22775797055164243;0,12394034828170614
2503025397;2025;0,2278868042081432;0,12394034828170614
2511038625;2014;0,0271;0,33163123201188377
2511038625;2016;0,1547;0,34536323653264295
2511038625;2017;0,2023;0,027574321413183972
2511038625;2018;0,1231;0,11119162503623127
2511038625;2019;0,0326;0,041216238553340605
2511038625;2020;0,03305128694735739;0,05386500168081015
2511038625;2021;0,03604974775319863;0,03718870034811302
2511038625;2022;0,03500199051517033;0,03527929754401692
2511038625;2023;0,03619387778678039;0,03557993053341801
2511038625;2024;0,03545797055164243;0,035411782142533314
2511038625;2025;0,03558680420814321;0,035411782142533314
2511039971;2012;-0,1408;0,17142803123404737
2511039971;2013;-0,0301;0,028314182359825513
2511039971;2014;-0,0206;0,05163875421722275
2511039971;2015;0,0006;0,01864853479655653
2511039971;2016;0,0014;0,008126317492707438
2511039971;2017;0,0021;0,11015442905948339
2511039971;2018;0,0873;0,11671410186190141
2511039971;2019;0,0011;0,22260011087892873
2511039971;2020;0,001551286947357397;0,23524887400639827
2511039971;2021;0,00454974775319863;0,21857257267370114
2511039971;2022;0,0035019905151703265;0,21666316986960504
2511039971;2023;0,00469387778678039;0,21696380285900613
2511039971;2024;0,00395797055164243;0,21679565446812143
2511039971;2025;0,004086804208143209;0,21679565446812143
2511042879;2012;0,1351;0,0865444214876033
2511042879;2013;0,1621;0,2449577064229776
2511042879;2014;0,0653;0,23557770288536053
2511042879;2015;0,1022;0,07742191719886887
2511042879;2016;0,0214;0,24444148582079617
2511042879;2017;0,0295;0,09812086885302633
2511042879;2018;0,0137;0,24839608487533044
2511042879;2019;0,0004;0,37937598524731564
2511042879;2020;0,0008512869473573969;0,3920247483747852
2511042879;2021;0,00384974775319863;0,37534844704208803
2511042879;2022;0,0028019905151703264;0,3734390442379919
2511042879;2023;0,00399387778678039;0,373739677227393
2511042879;2024;0,0032579705516424303;0,3735715288365083
2511042879;2025;0,0033868042081432086;0,3735715288365083
2511048662;2014;-0,2927;1,375
2511048662;2016;0,089;0,03113524371488654
2511048662;2017;0,154;0,05086622807017544
2511048662;2018;0,0472;0,25175503896422075
2511048662;2019;0,2474;0,06311270367115138
2511048662;2020;0,24785128694735742;0,07576146679862092
2511048662;2021;0,2508497477531986;0,059085165465923795
2511048662;2022;0,24980199051517032;0,057175762661827695
2511048662;2023;0,2509938777867804;0,05747639565122878
2511048662;2024;0,25025797055164245;0,057308247260344086
2511048662;2025;0,25038680420814324;0,057308247260344086
2511051344;2012;0,0047;0,09874056240685239
2511051344;2014;0,0015;0,03905145581545444
2511051344;2015;0,0437;0,204779700921704
2511051344;2016;-0,0125;0,012143800258773344
2511051344;2017;-0,0009;0,1867030612035302
2511051344;2018;-0,0013;0,05273896020563814
2511051344;2019;0,0001;0,043340738178217555
2511051344;2020;0,000551286947357397;0,0559895013056871
2511051344;2021;0,00354974775319863;0,03931319997298997
2511051344;2022;0,0025019905151703265;0,037403797168893874
2511051344;2023;0,00369387778678039;0,03770443015829496
2511051344;2024;0,0029579705516424304;0,037536281767410265
2511051344;2025;0,0030868042081432087;0,037536281767410265
2511060638;2012;0,028;0,09231869529789018
2511060638;2013;0,0048;0,20974104124797732
2511060638;2014;0,1782;0,07762117853707498
2511060638;2015;0,1247;0,261617005184123
2511060638;2016;0,0236;0,10266322615046228
2511060638;2017;0,0483;0,038887147881193636
2511060638;2018;-0,0081;0,1727837299840696
2511060638;2019;-0,0054;0,1683933112331337
2511060638;2020;-0,004948713052642603;0,18104207436060324
2511060638;2021;-0,0019502522468013705;0,16436577302790611
2511060638;2022;-0,002998009484829674;0,16245637022381001
2511060638;2023;-0,0018061222132196107;0,1627570032132111
2511060638;2024;-0,00254202944835757;0,1625888548223264
2511060638;2025;-0,002413195791856792;0,1625888548223264
2511075063;2014;0,0287;0,7636034747491744
2511075063;2015;-0,0138;0,8693899719855925
2511075063;2016;0,0038;0,0664505984661297
2511075063;2017;0,03;0,07862201611032253
2511075063;2018;-0,0008;0,26415054583208025
2511075063;2019;0,0124;0,458756009433677
2511075063;2020;0,012851286947357397;0,47140477256114655
2511075063;2021;0,01584974775319863;0,4547284712284494
2511075063;2022;0,014801990515170326;0,45281906842435327
2511075063;2023;0,015993877786780387;0,45311970141375435
2511075063;2024;0,015257970551642429;0,45295155302286966
2511075063;2025;0,015386804208143208;0,45295155302286966
2511075419;2012;0,2745;0,40006141532609557
2511075419;2013;0,1663;0,15587673563133686
2511075419;2014;0,0975;0,21257818020045535
2511075419;2015;0,0133;0,06027794290612857
2511075419;2016;0,032;0,11368454228711806
2511075419;2017;0,0419;0,3933594237895
2511075419;2018;0,0043;0,07763365846230855
2511075419;2019;0,0721;0,0658021570008406
2511075419;2020;0,0725512869473574;0,07845092012831015
2511075419;2021;0,07554974775319863;0,06177461879561302
2511075419;2022;0,07450199051517033;0,059865215991516924
2511075419;2023;0,07569387778678038;0,06016584898091801
2511075419;2024;0,07495797055164242;0,059997700590033315
2511075419;2025;0,0750868042081432;0,059997700590033315
2511081719;2013;0,0444;0,04529552905837317
2511081719;2014;0,0538;0,26821204183686553
2511081719;2015;0,0476;0,25961070774781786
2511081719;2016;0,1102;0,4607254002224237
2511081719;2017;0,0442;0,27066810430893334
2511081719;2018;0,0051;0,344129517853247
2511081719;2019;0,0001;0,45156183716334364
2511081719;2020;0,000551286947357397;0,4642106002908132
2511081719;2021;0,00354974775319863;0,44753429895811603
2511081719;2022;0,0025019905151703265;0,4456248961540199
2511081719;2023;0,00369387778678039;0,445925529143421
2511081719;2024;0,0029579705516424304;0,4457573807525363
2511081719;2025;0,0030868042081432087;0,4457573807525363
2511081726;2014;-2,2579;0,6060848678943155
2511081726;2015;0,0017;0,32939349495298076
2511081726;2016;0,0005;0,02578966404115094
2511081726;2017;0,0035;0,19148029284926285
2511081726;2018;0,0102;0,07404983064231241
2511081726;2019;0,0001;0,30543550109320183
2511081726;2020;0,000551286947357397;0,3180842642206714
2511081726;2021;0,00354974775319863;0,3014079628879742
2511081726;2022;0,0025019905151703265;0,2994985600838781
2511081726;2023;0,00369387778678039;0,2997991930732792
2511081726;2024;0,0029579705516424304;0,2996310446823945
2511081726;2025;0,0030868042081432087;0,2996310446823945
